Empresa,Código,Descrição,Classificação Fiscal,EAN (Unidade),EAN (Display),EAN  (Caixa),Cod,Grupo,Cod,Familia,Cadastras
NESTLE,12330539,SURPRESA Ovo de Pasc Princesas 8x150g BR,1806.90.00      ,7891000242575,,7891000242582,,,,,Não
NESTLE,12330791,NESCAFETRADICAO12 180 20 gPR20gGtrsBR   ,2101.11.10      ,7891000242674,,7891000242681,,,,,Não
NESTLE,12330792,NESCAFEORGLSachet24 50 10 gPR10gGtrsBR  ,2101.11.10      ,7891000242698,,7891000242704,118,NESCAFE,125,NESCAFE SACHET,Não
NESTLE,12330813,NESCAFE ORIGINAL Sac 24x55g PR 5gGrts XR,2101.11.10      ,7891000242650,,7891000242667,,,,,Não
NESTLE,12330818,NESCAFE TRADICAOSac24 50 10 gPR10gGrtsBR,2101.11.10      ,7891000242711,,7891000242728,118,NESCAFE,125,NESCAFE SACHET,Não
GAROTO,12330819,GAROTO Tablete Choc Branco 4 14x100g  XW,1704.90.10      ,7891008108194,7891008208191,17891008308195,,,,,Não
NESTLE,12330918,MAGGINatusabor SalsCboleOrgn 60 8x5g BR ,2103.90.21      ,7891000242735,,7891000242742,117,MAGGI,119,TEMPEROS SACHET,Sim
GAROTO,12330919,TALENTO Coelho de Chocolate 12x90g BR   ,1806.90.00      ,7891008109191,,17891008209195,,,,,Não
GAROTO,12330940,GAROTO ChocLei 4 14x125g PR25gGrts BR   ,1806.32.10      ,                  ,                  ,                  ,,,,,Não
NESTLE,12330941,NESTLE Lata Vintage OvodePasc 12x170g BR,1806.90.00      ,7891000243275,,7891000243299,,,,,Não
GAROTO,12330984,GAROTO Tablete ChocaoLeite 4 14x100g  XW,1806.32.10      ,7891008109849,7891008209846,17891008309840,,,,,Não
GAROTO,12330985,GAROTO TabChocLeite CajuPas 4 14x100g XW,1806.32.10      ,7891008109856,7891008209853,17891008309857,,,,,Não
GAROTO,12330986,GAROTO TabChocBranco Bisc 4 14x100g  XW ,1704.90.10      ,7891008109863,7891008209860,17891008309864,,,,,Não
GAROTO,12330987,GAROTO Tablete Crocante 4 14x100g  XW   ,1806.32.10      ,7891008109870,7891008209877,17891008309871,,,,,Não
GAROTO,12330988,GAROTO Tablete Cstn Caju 4 14x100g  XW  ,1806.32.10      ,7891008109887,7891008209884,17891008309888,,,,,Não
GAROTO,12330995,OPERETA TabChocBcoCstnCaju 4 14x100g  XW,1704.90.10      ,7891008109955,7891008209952,17891008309956,,,,,Não
NESTLE,12331063,TRENCITO Huevo de Pascua 15x170g CL     ,1806.90.00      ,7891000242759,,7891000242766,,,,,Não
GAROTO,12331077,BATON Colher Ovo de Pascoa 60x73g BR    ,1806.90.00      ,7891008110777,,17891008210771,,,,,Não
GAROTO,12331147,BATON Cesta Mini Ovos 40x90g BR         ,1806.90.00      ,7891008111477,,17891008211471,,,,,Não
NESTLE,12331277,NESCAUCerMat NNHO7 770g 1kg PRGrtsNNHOBR,1904.10.00      ,7891000242964,,7891000242971,107,CEREAIS MATINAIS,47,NESCAU CEREAL,Não
NESTLE,12331278,MAGGI Caldo Carne 35 24x19g  XR         ,2104.10.11      ,7891000105504,7891000105511,7891000242919,,,,,Não
NESTLE,12331279,MAGGI Caldo Galinha 35 24x19g  XR       ,2104.10.11      ,7891000105535,7891000105542,7891000242957,,,,,Não
NESTLE,12331285,NESCAU 3.0 ACT-GO Achoc Po 60gAgrtsBR   ,1806.90.00EX01  ,7891000259641,,7891000242773,,,,,Não
NESTLE,12331316,MAGGI Caldo Bacon 35 24x19g  XW         ,2104.10.11      ,7891000034750,7891000034767,7891000243008,,,,,Não
NESTLE,12331320,MAGGI Caldo Costela 35 24x19g  XW       ,2104.10.11      ,7891000022344,7891000022351,7891000242896,,,,,Não
NESTLE,12331321,MAGGI Caldo Verduras 35 24x19g  XR      ,2104.10.11      ,7891000105474,7891000105481,7891000242865,,,,,Não
GAROTO,12331527,GAROTO Tab ChocMamgo BebQte 4 14x100g XI,1806.32.10      ,7891008115277,7891008215274,17891008315278,,,,,Não
NESTLE,12331528,NESCAFE CLASICO 12X7oz  200g  US        ,2101.11.10      ,28000466312,,28000767730,,,,,Não
NESTLE,12331529,NUTREN SENIOR Choc 150x31 5g Agrts BR   ,2106.90.30      ,7891000259658,,7891000243039,,,,,Não
NESTLE,12331540,NUTREN SENIOR Po Chocolate 12x370g BR   ,2106.90.30      ,7891000243015,,7891000243022,112,HEALTH SCIENCE,81,NUTREN SENIOR,Sim
NESTLE,12331541,NESCAFE CLASICO Dawn Jar 24x1 7oz 50g US,2101.11.10      ,28000467012,,28000266066,,,,,Não
GAROTO,12331542,GAROTO Tab Choc Meio Amargo4 14x100g  XW,1806.32.10      ,7891008115420,7891008215427,17891008315421,,,,,Não
NESTLE,12331543,NESCAFE CLASICO DawnJar 24x3 5oz 100g US,2101.11.10      ,28000469429,,28000753375,,,,,Não
GAROTO,12331746,BATON Colher Mrg Ovo de Pascoa 60x73g BR,1806.90.00      ,7891008117462,,17891008217466,,,,,Não
NESTLE,12331801,MAGGI File Suculento Tomate 18x24 4g BR ,2103.90.21      ,8585002436429,,8585002436436,117,MAGGI,119,TEMPEROS SACHET,Não
NESTLE,12331802,MAGGI File Suculento Ervas 18x23 4g BR  ,2103.90.21      ,8585002436405,,8585002436412,117,MAGGI,119,TEMPEROS SACHET,Não
NESTLE,12331803,MAGGI File Suculento Alho 18x23 7g BR   ,2103.90.21      ,8585002436382,,8585002436399,117,MAGGI,119,TEMPEROS SACHET,Não
NESTLE,12332024,CRUNCH Chocolate 4 14x97g  BR           ,1806.32.10      ,7891000243183,7891000243190,7891000243206,108,CHOCOLATES NESTLE,56,JUMBOS NESTLE,Não
NESTLE,12332025,DIPLOMATA Chocolate 4 14x99g  BR        ,1806.32.10      ,7891000243244,7891000243251,7891000243268,108,CHOCOLATES NESTLE,56,JUMBOS NESTLE,Não
NESTLE,12332026,CRUNCH Amendoim 4 14x98g  BR            ,1806.32.10      ,7891000243213,7891000243220,7891000243237,108,CHOCOLATES NESTLE,56,JUMBOS NESTLE,Não
NESTLE,12332050,GALAK Chocolate 4 14x100g  BR           ,1704.90.10      ,7891000243152,7891000243169,7891000243176,108,CHOCOLATES NESTLE,56,JUMBOS NESTLE,Não
NESTLE,12332056,CLASSIC Chocolate ao Leite 4 14x100g  BR,1806.32.10      ,7891000243121,7891000243138,7891000243145,108,CHOCOLATES NESTLE,56,JUMBOS NESTLE,Não
NESTLE,12332098,ALPINO Chocolate 4 14x100g  BR          ,1806.32.10      ,7891000243091,7891000243107,7891000243114,108,CHOCOLATES NESTLE,56,JUMBOS NESTLE,Não
NESTLE,12332099,CLASSIC Choc Meio Amargo 4 14x100g  BR  ,1806.32.10      ,7891000243060,7891000243077,7891000243084,108,CHOCOLATES NESTLE,56,JUMBOS NESTLE,Não
NESTLE,12332117,KITKAT CHUNKY White UTZMB 6 24x40g  N5BR,1905.32.00      ,3800020418437,3800020448519,3800020489048,,,,,Não
NESTLE,12332382,NESCAFE DLC GST ChaiTea16Cap 3x159 2g BR,2101.20.10      ,7613032864491,,7613032864507,,,,,Não
NESTLE,12332383,NESC DLC GST Van LtMac 16Cap 3x188 4g BR,2101.12.00      ,7613032870652,,7613032870669,,,,,Não
NESTLE,12332384,SURPRESA Homem Aranha 8x150g BR         ,1806.90.00      ,7891000243480,,7891000243497,119,PASCOA,131,OVOS DE PASCOA NESTLE,Não
NESTLE,12332432,NESC DLC GST ChocoCrml 16Cap3x204 8gN2XQ,1806.90.00EX01  ,7613034735034,,7613034735447,109,DOLCE GUSTO,63,16 CAPS IMPULSO,Não
FRONERI,12332440,Qualita GPA Svt Naptn 8x1 5L BR         ,2105.00.10      ,7895000451425,,17895000451422,,,,,Não
FRONERI,12332441,Qualita GPA Svt Flocos 8x1 5L BR        ,2105.00.10      ,7895000451449,,17895000451446,,,,,Não
FRONERI,12332442,Qualita GPA Svt Creme 8x1 5L BR         ,2105.00.10      ,7895000451456,,17895000451453,,,,,Não
FRONERI,12332443,Qualita GPA Svt Chocolate 8x1 5L BR     ,2105.00.10      ,7895000451432,,17895000451439,,,,,Não
NESTLE,12332444,NESC DLC GST Mocha 16Caps 3x216g BR     ,2101.12.00      ,7501059273597,,17501059273594,109,DOLCE GUSTO,63,16 CAPS IMPULSO,Não
GAROTO,12332584,GAROTO Ovo de Pascoa Minnie 8x150g N1 BR,1806.90.00      ,7891008125849,,17891008225843,,,,,Não
FRONERI,12332666,Qualita GPA Svt Manga 8x1 5L BR         ,2105.00.10      ,7895000451487,,17895000451484,,,,,Não
FRONERI,12332667,Qualita GPA Svt Limao 8x1 5L BR         ,2105.00.10      ,7895000451494,,17895000451491,,,,,Não
FRONERI,12332668,Qualita GPA Svt Carioca 8x1 5L BR       ,2105.00.10      ,7895000451463,,17895000451460,,,,,Não
NESTLE,12332814,NESCAFE RED MUG Acc 50 th Display Box XI,6912.00.00      ,7613036000376,,7613036000376,,,,,Não
NESTLE,12332887,ALPINO Nevado Choc 4 14x100g  BR        ,1806.32.10      ,7891000244234,7891000244241,7891000244258,108,CHOCOLATES NESTLE,56,JUMBOS NESTLE,Não
NESTLE,12332888,CLASSIC Choc Duo 4 14x100g  BR          ,1806.32.10      ,7891000243558,7891000243565,7891000243572,108,CHOCOLATES NESTLE,56,JUMBOS NESTLE,Não
NESTLE,12332889,KIT KAT Gifting Ovo de Pascoa 6x295g BR ,1806.90.00      ,7891000243503,,7891000243510,,,,,Não
NESTLE,12332903,ALPINO Black Top Choc 4 14x100g  BR     ,1806.32.10      ,7891000243527,7891000243534,7891000243541,108,CHOCOLATES NESTLE,56,JUMBOS NESTLE,Não
NESTLE,12332908,NESTLE MTRN Supl Amt 90x6 6g 6 Compri BR,2106.90.30      ,7891045031271,,17891045031278,,,,,Não
FRONERI,12332909,Qualita GPA Svt Coco 8x1 5L BR          ,2105.00.10      ,7895000451470,,17895000451477,,,,,Não
NESTLE,12333195,NESFIT Bar Frt Nuts Bna Goi 24x50g BR   ,1904.20.00      ,7891000243916,,7891000243923,,,,,Não
NESTLE,12333284,NESFIT Bar Frt Nuts Bna Goi 12 12x25g BR,1904.20.00      ,7891000243800,7891000243817,7891000243824,,,,,Não
NESTLE,12333285,NESFIT Bar Frt Nuts Cran Mc 12 12x25g BR,1904.20.00      ,7891000243831,7891000243848,7891000243855,,,,,Não
NESTLE,12333286,NESFIT Bar Frt Nuts Cran Mc 24x50g BR   ,1904.20.00      ,7891000243862,,7891000243879,,,,,Não
GAROTO,12333287,BATON Pack Sazonal 18 4x64g  BR         ,1806.32.10      ,7891008132878,,17891008232872,,,,,Não
NESTLE,12333291,NESCAFE DLC GST Esp Inso 10Cap3x80gBR   ,0901.21.00      ,7891000243725,,7891000243732,109,DOLCE GUSTO,62,10 CAPS TODO DIA,Não
NESTLE,12333292,NESCAFE DLC GST Espresso 10Cap 3x60g BR ,0901.21.00      ,7891000243787,,7891000243794,109,DOLCE GUSTO,62,10 CAPS TODO DIA,Não
NESTLE,12333378,ACQUA PANNA Vidro 24x505ml IT           ,2201.10.00EX01  ,8000815065265,,8000815065272,,,,,Não
GAROTO,12333590,GAROTO Vingadores Ovo de Pasc 8x150g BR ,1806.90.00      ,7891008135909,,17891008235903,,,,,Não
NESTLE,12333593,NESCAFE DLC GST Chococino 10Cap 3x169gBR,1806.90.00EX01  ,7891000243930,,7891000243947,109,DOLCE GUSTO,61,10 CAPS IMPULSO,Não
GAROTO,12333594,BATON Mini Ovos Leiteira 12x180g BR     ,1806.90.00      ,7891008135947,,17891008235941,,,,,Não
NESTLE,12333667,CAT CHOW Castrados Peixeaomolho 15x85gBR,2309.90.10EX01  ,7891000244036,,7891000244043,211,2-Úmidos,1,Cat Chow Úmido (Regular),Sim
NESTLE,12333718,SURPRESA ao Leite Ovo de Pasc 12x150gBR ,1806.90.00      ,7891000243978,,7891000243985,,,,,Não
NESTLE,12333730,CAT CHOW Adultos Frangoaomolho 15x85gBR ,2309.90.10EX01  ,7891000244074,,7891000244081,211,2-Úmidos,1,Cat Chow Úmido (Regular),Não
NESTLE,12333731,CAT CHOW Adultos Salmaoaomolho 15x85gBR ,2309.90.10EX01  ,                  ,,                  ,,,,,Não
NESTLE,12333806,NESFIT CerMat 14x570g PREF L570gP520gBR ,1904.10.00      ,7891000244302,,7891000244319,,,,,Não
NESTLE,12333808,NESTLE Leite Cond TetraTop 24x395g AR   ,                ,7891000243992,,7891000244005,,,,,Não
NESTLE,12333809,DOG CHOW Ps AdltRp Cordeir Arr 15x100gBR,2309.90.10EX01  ,7891000244340,,7891000244357,211,2-Úmidos,2,Dog Chow Úmido (Pet Speciality),Não
NESTLE,12333830,DOG CHOW PsAdltRp Salmao Arroz 15x100gBR,2309.90.10EX01  ,7891000244326,,7891000244333,211,2-Úmidos,2,Dog Chow Úmido (Pet Speciality),Não
NESTLE,12333831,DOG CHOW Ps Adlt Frango Arroz 15x100gBR ,2309.90.10EX01  ,7891000244388,,7891000244395,211,2-Úmidos,2,Dog Chow Úmido (Pet Speciality),Sim
NESTLE,12333832,DOG CHOW Ps Filh Rp Carne Arr 15x100gBR ,2309.90.10EX01  ,7891000244401,,7891000244418,211,2-Úmidos,2,Dog Chow Úmido (Pet Speciality),Sim
NESTLE,12333833,DOG CHOW Ps Filh Rp Frango Arz 15x100gBR,2309.90.10EX01  ,7891000244173,,7891000244180,211,2-Úmidos,2,Dog Chow Úmido (Pet Speciality),Sim
NESTLE,12333834,DOG CHOW FilhRp FrangoeMaca 15x100gBR   ,2309.90.10EX01  ,7891000244760,,7891000244777,211,2-Úmidos,3,Dog Chow Úmido (Regular),Sim
NESTLE,12333835,DOG CHOW FilhRp Car Leite Arz 15x100gBR ,2309.90.10EX01  ,7891000244746,,7891000244753,211,2-Úmidos,3,Dog Chow Úmido (Regular),Sim
NESTLE,12333836,DOG CHOW AdltRpFrango ao Molho 15x100gBR,2309.90.10EX01  ,7891000244111,,7891000244128,211,2-Úmidos,3,Dog Chow Úmido (Regular),Sim
NESTLE,12333837,DOG CHOW AdltRp MixFrgePeru 15x100gBR   ,2309.90.10EX01  ,7891000244159,,7891000244166,211,2-Úmidos,3,Dog Chow Úmido (Regular),Sim
NESTLE,12333838,DOG CHOW Adlt Rp Salmao 15x100gBR       ,2309.90.10EX01  ,7891000244722,,7891000244739,211,2-Úmidos,3,Dog Chow Úmido (Regular),Sim
NESTLE,12333839,DOG CHOW AdltRp Carne ao Molho 15x100gBR,2309.90.10EX01  ,7891000244135,,7891000244142,211,2-Úmidos,3,Dog Chow Úmido (Regular),Sim
NESTLE,12333896,DOG CHOW Ps Filh Frango Arr 15x100gBR   ,2309.90.10EX01  ,7891000244098,,7891000244104,211,2-Úmidos,2,Dog Chow Úmido (Pet Speciality),Sim
NESTLE,12333898,CAT CHOW Filhotes Frangoaomolho 15x85gBR,2309.90.10EX01  ,7891000244012,,7891000244029,211,2-Úmidos,1,Cat Chow Úmido (Regular),Não
NESTLE,12334110,NESTLE Papinhas MP 6 4x465g  PR L4P3 BR ,2104.20.00      ,7891000244364,,7891000244371,102,BABY FOOD,4,ALIMENTOS INFANTIS VIDRO,Não
DPA,12334185,NESTLE Iogurte Morango 24x170g BR       ,0403.10.00EX01  ,7891000244265,,7891000244272,,,,,Não
DPA,12334186,NINHO Soleil Petit Morango 16x360g BR   ,0406.10.90      ,7891000197103,,7891000244517,,,,,Não
DPA,12334187,CHAMBINHO Petit Morango 16x320g BR      ,0406.10.90      ,7891000103937,,7891000245125,,,,,Não
GAROTO,12334268,GAROTO CROCANTE Chocolate 40x100g BR    ,1806.90.00      ,7891008242683,,17891008342687,,,,,Não
DPA,12334269,NESTLE Iogurte Morango 12x1 250kg BR    ,0403.10.00EX01  ,7891000244449,,7891000244456,,,,,Não
DPA,12334360,NESTLE Iogurte Morango 12x900g BR       ,0403.10.00EX01  ,7891000244425,,7891000244432,,,,,Não
DPA,12334361,CHAMBINHO Petit Morango 12x480g BR      ,0406.10.90      ,7891000103913,,7891000245101,,,,,Não
NESTLE,12334362,LA LECHERA Cereal Matinal 20x330g XW    ,1904.10.00      ,7891000245842,,7891000245859,,,,,Não
NESTLE,12334363,LA LECHERA Cereal Matinal 60x30g XW     ,1904.10.00      ,7891000246504,,7891000246511,,,,,Não
DPA,12334575,NESTLE Iogurte Vit de Fruta 12x1250g BR ,0403.10.00EX01  ,7891000244548,,7891000244555,,,,,Não
NESTLE,12334688,FRISKIESDELICIASDAFAZENDAFrango10x1kgBR ,2309.90.10EX01  ,7891000621608,,7891000244715,254,5-Ração Premium Cat,2,Friskies,Sim
NESTLE,12334689,FRISKIES SSB Mix Carne 10x1kg BR        ,2309.90.10EX01  ,7891000069905,,7891000244791,254,5-Ração Premium Cat,2,Friskies,Sim
NESTLE,12334710,CAT CHOW Adultos Peixeoaomolho 15x85g BR,2309.90.10EX01  ,7891000244661,,7891000244678,211,2-Úmidos,1,Cat Chow Úmido (Regular),Não
NESTLE,12334711,FRISKIES Atum 10x1kg BR                 ,2309.90.10EX01  ,7891000069714,,7891000244708,254,5-Ração Premium Cat,2,Friskies,Não
NESTLE,12334730,FRISKIES Filhotes 10x1kg BR             ,2309.90.10EX01  ,7891000077276,,7891000244807,254,5-Ração Premium Cat,2,Friskies,Sim
NESTLE,12334851,FRISKIESPETISCOSDOMARPxeFrtMar 10x1kg BR,2309.90.10EX01  ,7891000069783,,7891000248034,254,5-Ração Premium Cat,2,Friskies,Sim
NESTLE,12335000,NESCAU Cereal Matinal 14x770g N1 BR     ,1904.10.00      ,7891000100448,,7891000100455,,,,,Não
DPA,12335514,CHAMYTO Iogurte Morango 12x360g BR      ,0403.10.00EX01  ,7891000244920,,7891000244937,,,,,Não
DPA,12335515,CHAMYTO Iogurte Liq Morango 12x850g BR  ,0403.10.00EX01  ,7891000244944,,7891000244951,,,,,Não
NESTLE,12335665,KITKAT 4Fngr 24 4x45g  PR L4P3 BR       ,1905.32.00      ,7891000244883,,7891000244890,,,,,Não
NESTLE,12335974,NESTESPDCLASALOBtpPRCP6 600 250 125 gBR ,1806.90.00      ,7891000244982,,7891000244999,108,CHOCOLATES NESTLE,53,CAIXAS NESTLE,Não
NESTLE,12335975,NESTESPDCLASALOBtpPRCP 6 300 125 125 gBR,1806.90.00      ,7891000244968,,7891000244975,108,CHOCOLATES NESTLE,53,CAIXAS NESTLE,Não
NESTLE,12335976,KIT KAT 4 Finger 4 24x45g  AR           ,1905.32.00      ,7613033353321,7613033353338,7891000102107,,,,,Não
NESTLE,12336245,PRESTIGIO Mini Chocolate 16x70g BR      ,1806.90.00      ,7891000245149,,7891000245156,108,CHOCOLATES NESTLE,50,BITES NESTLE,Não
NESTLE,12336279,EXCELLENT Gatos Adultos 8x1 5kg BR      ,2309.90.10EX01  ,7891000245408,,7891000245415,253,4-Ração Super Premium Cat,1,Excellent Gatos,Não
DPA,12336297,CHAMYTO Iogurte Liq Mrg 24x170g N1 BR   ,0403.10.00EX01  ,7891000245163,,7891000245170,,,,,Não
NESTLE,12336330,MAGGI Pack Natusabor Mix 6 2x40g  BR    ,2103.90.21      ,7891000245187,,7891000245194,117,MAGGI,119,TEMPEROS SACHET,Não
NESTLE,12336487,EXCELLENT Gatos Castrados 7 5kg BR      ,2309.90.10EX01  ,7891000245354,,,253,4-Ração Super Premium Cat,1,Excellent Gatos,Não
NESTLE,12336489,EXCELLENT Gatos Castrados 8x1 5kg BR    ,2309.90.10EX01  ,7891000245460,,7891000245477,253,4-Ração Super Premium Cat,1,Excellent Gatos,Não
NESTLE,12336490,EXCELLENT Gatos Light 8x1 5kg BR        ,2309.90.10EX01  ,7891000245422,,7891000245439,253,4-Ração Super Premium Cat,1,Excellent Gatos,Não
NESTLE,12336491,EXCELLENT Gatos Senior 7 5kg BR         ,2309.90.10EX01  ,7891000245392,,,253,4-Ração Super Premium Cat,1,Excellent Gatos,Não
NESTLE,12336492,EXCELLENT Gatos Senior 8x1 5kg BR       ,2309.90.10EX01  ,7891000245446,,7891000245453,253,4-Ração Super Premium Cat,1,Excellent Gatos,Não
NESTLE,12336493,EXCELLENT Gatos Adultos 7 5kg BR        ,2309.90.10EX01  ,7891000245385,,,253,4-Ração Super Premium Cat,1,Excellent Gatos,Não
NESTLE,12336494,EXCELLENT Gatos Filhotes 7 5kg BR       ,2309.90.10EX01  ,7891000245378,,,253,4-Ração Super Premium Cat,1,Excellent Gatos,Não
NESTLE,12336495,EXCELLENT Gatos Filhotes 8x1 5kg BR     ,2309.90.10EX01  ,7891000245484,,7891000245491,253,4-Ração Super Premium Cat,1,Excellent Gatos,Não
NESTLE,12336496,EXCELLENT Light Todas as Racas 15kg BR  ,2309.10.00      ,7891000245330,,,252,3-Ração Super Premium Dog,1,Excellent Cães,Não
NESTLE,12336497,EXCELLENT Filhotes Rac Pequenas 15kg BR ,2309.10.00      ,7891000245316,,,252,3-Ração Super Premium Dog,1,Excellent Cães,Sim
NESTLE,12336498,EXCELLENT Adultos Racas Pequenas 15kg BR,2309.10.00      ,7891000245323,,,252,3-Ração Super Premium Dog,1,Excellent Cães,Sim
NESTLE,12336499,EXCELLENT Senior Todas as Racas 15kg BR ,2309.10.00      ,7891000245347,,,252,3-Ração Super Premium Dog,1,Excellent Cães,Não
NESTLE,12336500,NESCAU3.0 ACTGO AchocPo380g PRPulseiraBR,8517.62.99      ,7891000245200,,7891000245217,,,,,Não
NESTLE,12336518,EXCELLENT Filhotes Racas Med Gde 15kg BR,2309.10.00      ,7891000245286,,,252,3-Ração Super Premium Dog,1,Excellent Cães,Não
NESTLE,12336519,EXCELLENT Adultos Racas Med Gde 15kg BR ,2309.10.00      ,7891000245279,,,252,3-Ração Super Premium Dog,1,Excellent Cães,Sim
NESTLE,12336601,EXCELLENT Filhotes Rac Med Gde 6x2kg BR ,2309.90.10EX01  ,7891000245569,,7891000245576,252,3-Ração Super Premium Dog,1,Excellent Cães,Não
NESTLE,12336602,EXCELLENT Light Todas as Racas 6x2kg BR ,2309.90.10EX01  ,7891000245507,,7891000245514,252,3-Ração Super Premium Dog,1,Excellent Cães,Não
NESTLE,12336603,EXCELLENT Senior Todas as Racas 6x2kg BR,2309.90.10EX01  ,7891000245620,,7891000245637,252,3-Ração Super Premium Dog,1,Excellent Cães,Não
NESTLE,12336604,EXCELLENT Adultos Racas Med Gde 6x2kg BR,2309.90.10EX01  ,7891000245606,,7891000245613,252,3-Ração Super Premium Dog,1,Excellent Cães,Não
NESTLE,12336605,EXCELLENT Filhotes Rac Pequenas 6x2kg BR,2309.90.10EX01  ,7891000245545,,7891000245552,252,3-Ração Super Premium Dog,1,Excellent Cães,Não
NESTLE,12336606,EXCELLENT Adultos Rac Pequenas 6x2kg BR ,2309.90.10EX01  ,7891000245583,,7891000245590,252,3-Ração Super Premium Dog,1,Excellent Cães,Não
NESTLE,12336654,PASSATEMPO Bisc Rech 16x520g PRL4P3 BR  ,1905.31.00      ,7891000245521,,7891000245538,,,,,Não
NESTLE,12336685,NESC Milano IspirazioneItaliana12x250gBR,2101.11.10      ,8801055707805,,18801055707802,,,,,Não
NESTLE,12336913,NINHO 1  PBIO1 Fases BaixaLact 6x800g BR,1901.10.10      ,7891000245804,,7891000245811,,,,,Não
GAROTO,12336914,GAROTO Bombons Sortidos Caixa 30x300g AR,1806.90.00      ,7891008269147,,17891008369141,,,,,Não
NESTLE,12336916,PPVD Caes Joint Mobility 7 5kg BR       ,2309.90.10EX01  ,7891000245712,,,252,3-Ração Super Premium Dog,3,Pro Plan Cães PVD,Não
NESTLE,12336917,PPVD Gatos Gastroenteric 7 5kg BR       ,2309.90.10EX01  ,7891000245736,,,253,4-Ração Super Premium Cat,3,Pro Plan Gatos PVD,Não
NESTLE,12336918,PPVD Caes Urinary 3x2kg BR              ,2309.90.10EX01  ,7891000245750,,7891000245767,252,3-Ração Super Premium Dog,3,Pro Plan Cães PVD,Não
NESTLE,12336919,PPVD Caes Joint Mobility 3x2kg BR       ,2309.90.10EX01  ,7891000245774,,7891000245781,252,3-Ração Super Premium Dog,3,Pro Plan Cães PVD,Não
NESTLE,12336920,PPVD Gatos Diabetic Management 7 5kg BR ,2309.90.10EX01  ,7891000245743,,,253,4-Ração Super Premium Cat,3,Pro Plan Gatos PVD,Não
NESTLE,12336921,PPVD Caes Urinary 7 5kg BR              ,2309.90.10EX01  ,7891000245729,,,252,3-Ração Super Premium Dog,3,Pro Plan Cães PVD,Não
NESTLE,12336922,PPVD Gatos Gastroenteric 3x1 5kg BR     ,2309.90.10EX01  ,7891000245699,,7891000245705,253,4-Ração Super Premium Cat,3,Pro Plan Gatos PVD,Sim
NESTLE,12336923,PPVD Gatos Diabetic Management 3x1 5kgBR,2309.90.10EX01  ,7891000245668,,7891000245675,253,4-Ração Super Premium Cat,3,Pro Plan Gatos PVD,Não
NESTLE,12336924,PPVD Gatos Overweight Management 7 5kgBR,2309.90.10EX01  ,7891000245682,,,253,4-Ração Super Premium Cat,3,Pro Plan Gatos PVD,Não
GAROTO,12336951,BATON Bastao Rech Shake 32 30x16g  BR   ,1806.31.10      ,78937727,7891008209181,17891008309185,,,,,Não
NESTLE,12337087,KK AllAboutYou Coconut 12 12x40g  XA    ,1905.32.00      ,6294003571009,6294003571016,6294003571023,,,,,Não
NESTLE,12337216,PRO PLAN Exigent 6x2kg BR               ,2309.90.10EX01  ,7891000246146,,7891000246153,252,3-Ração Super Premium Dog,2,Pro Plan Cães,Não
NESTLE,12337217,PRO PLAN Delicate 6x2kg BR              ,2309.90.10EX01  ,7891000246160,,7891000246177,252,3-Ração Super Premium Dog,2,Pro Plan Cães,Não
NESTLE,12337218,PRO PLAN Calorias Reduzidas Rp 6x2kg BR ,2309.90.10EX01  ,7891000246122,,7891000246139,252,3-Ração Super Premium Dog,2,Pro Plan Cães,Não
NESTLE,12337223,PRO PLAN Sensitive Adult Rp 6x2kg BR    ,2309.90.10EX01  ,7891000246108,,7891000246115,252,3-Ração Super Premium Dog,2,Pro Plan Cães,Não
